iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CMR;Africa;Cameroon;2020-05-17;3105;0;75,143;140;0;3,714;116,967;0;2,831;5,274;0;0,14;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-18;3529;424;120;140;0;2,143;132,94;15,972;4,52;5,274;0;0,081;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-19;3529;0;120;140;0;2,143;132,94;0;4,52;5,274;0;0,081;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-20;3733;204;133,286;146;6;1,429;140,625;7,685;5,021;5,5;0,226;0,054;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-21;4288;555;190,571;156;10;2,429;161,532;20,907;7,179;5,877;0,377;0,091;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-22;4400;112;185;159;3;2,714;165,751;4,219;6,969;5,99;0,113;0,102;1,32;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-23;4400;0;185;159;0;2,714;165,751;0;6,969;5,99;0;0,102;1,31;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-24;4890;490;255;165;6;3,571;184,209;18,459;9,606;6,216;0,226;0,135;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-25;4890;0;194,429;165;0;3,571;184,209;0;7,324;6,216;0;0,135;1,29;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
CMR;Africa;Cameroon;2020-05-26;5436;546;272,429;175;10;5;204,778;20,568;10,263;6,592;0,377;0,188;1,28;;;;;;;;;;;;;;;;;;;;;;;;;;;63,89;26545864;50,885;18,8;3,165;1,919;3364,926;23,8;244,661;7,2;;;2,735;1,3;59,29;0,563
