iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BLZ;North America;Belize;2020-07-04;30;0;0,857;2;0;0;75,449;0;2,156;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-05;30;0;0,857;2;0;0;75,449;0;2,156;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-06;30;0;0,857;2;0;0;75,449;0;2,156;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-07;30;0;0,857;2;0;0;75,449;0;2,156;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-08;30;0;0,286;2;0;0;75,449;0;0,719;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-09;30;0;0,286;2;0;0;75,449;0;0,719;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-10;37;7;1;2;0;0;93,053;17,605;2,515;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-11;37;0;1;2;0;0;93,053;0;2,515;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-12;37;0;1;2;0;0;93,053;0;2,515;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
BLZ;North America;Belize;2020-07-13;37;0;1;2;0;0;93,053;0;2,515;5,03;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,44;397621;16,426;25;3,853;2,279;7824,362;;176,957;17,11;;;90,083;1,3;74,62;0,716
