iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
OWID_ASI;;Asia;2020-01-22;556;0;;17;0;;0,12;0;;0,004;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-23;654;98;;18;1;;0,141;0,021;;0,004;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-24;937;283;;26;8;;0,202;0,061;;0,006;0,002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-25;1428;491;;42;16;;0,308;0,106;;0,009;0,003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-26;2105;677;;56;14;;0,454;0,146;;0,012;0,003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-27;2912;807;;82;26;;0,628;0,174;;0,018;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-28;5558;2646;714,571;131;49;16,286;1,198;0,57;0,154;0,028;0,011;0,004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-29;6143;585;798,143;133;2;16,571;1,324;0,126;0,172;0,029;0;0,004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-30;8208;2065;1079,143;171;38;21,857;1,769;0,445;0,233;0,037;0,008;0,005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-01-31;9889;1681;1278,857;213;42;26,714;2,131;0,362;0,276;0,046;0,009;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-01;11991;2102;1509;259;46;31;2,584;0,453;0,325;0,056;0,01;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-02;16738;4747;2090,429;362;103;43,714;3,607;1,023;0,451;0,078;0,022;0,009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-03;19827;3089;2416,429;426;64;49,143;4,273;0,666;0,521;0,092;0,014;0,011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-04;23836;4009;2611,143;492;66;51,571;5,137;0,864;0,563;0,106;0,014;0,011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-05;27579;3743;3062,286;564;72;61,571;5,944;0,807;0,66;0,122;0,016;0,013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-06;30737;3158;3218,429;634;70;66,143;6,625;0,681;0,694;0,137;0,015;0,014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-07;34264;3527;3482,143;719;85;72,286;7,385;0,76;0,75;0,155;0,018;0,016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-08;36989;2725;3571,143;806;87;78,143;7,972;0,587;0,77;0,174;0,019;0,017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-09;40013;3024;3325;906;100;77,714;8,624;0,652;0,717;0,195;0,022;0,017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-10;42551;2538;3246,286;1013;107;83,857;9,171;0,547;0,7;0,218;0,023;0,018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-11;44589;2038;2964,714;1113;100;88,714;9,61;0,439;0,639;0,24;0,022;0,019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-12;44966;377;2483,857;1118;5;79,143;9,691;0,081;0,535;0,241;0,001;0,017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-13;60117;15151;4197,143;1371;253;105,286;12,957;3,265;0,905;0,295;0,055;0,023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-14;66599;6482;4619,286;1523;152;114,857;14,354;1,397;0,996;0,328;0,033;0,025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-15;68674;2075;4526,429;1665;142;122,714;14,801;0,447;0,976;0,359;0,031;0,026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-16;70787;2113;4396,286;1769;104;123,286;15,256;0,455;0,948;0,381;0,022;0,027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-17;72721;1934;4310;1867;98;122;15,673;0,417;0,929;0,402;0,021;0,026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-18;74515;1794;4275,143;2007;140;127,714;16,06;0,387;0,921;0,433;0,03;0,028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-19;74935;420;4281,286;2122;115;143,429;16,15;0,091;0,923;0,457;0,025;0,031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-20;75480;545;2194,714;2245;123;124,857;16,268;0,117;0,473;0,484;0,027;0,027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-21;76088;608;1355,571;2248;3;103,571;16,399;0,131;0,292;0,484;0,001;0,022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-22;77807;1719;1304,714;2454;206;112,714;16,769;0,37;0,281;0,529;0,044;0,024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-23;78030;223;1034,714;2463;9;99,143;16,817;0,048;0,223;0,531;0,002;0,021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-24;78517;487;828;2619;156;107,429;16,922;0,105;0,178;0,564;0,034;0,023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-25;79260;743;677,857;2696;77;98,429;17,082;0,16;0,146;0,581;0,017;0,021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-26;80059;799;732;2753;57;90,143;17,255;0,172;0,158;0,593;0,012;0,019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-27;81151;1092;810,143;2791;38;78;17,49;0,235;0,175;0,602;0,008;0,017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-28;82230;1079;877,429;2844;53;85,143;17,723;0,233;0,189;0,613;0,011;0,018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
OWID_ASI;;Asia;2020-02-29;83720;1490;844,714;2904;60;64,286;18,044;0,321;0,182;0,626;0,013;0,014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639847425;;;;;;;;;;;;;;
